kernel_id,gpu_target,category,file_name,source_path,algorithm_name,variant,line_count,byte_size,source_sha256,has_flags,flags_path,flags,requires_rdc_from_flags,requires_rdc,uses_cooperative_groups,uses_atomic_ops,uses_cache_pool,uses_compact_graph,uses_cusparse,includes
a100/link_prediction/jaccard_f32_seg,a100,link_prediction,jaccard_f32_seg.cu,cpp/src/aai/impl/a100/link_prediction/jaccard_f32_seg.cu,jaccard_f32,seg,278,8285,8901893c290bce314a9fe1b696a5c98befd09c08174edfcfd8b216fddb2e6297,True,cpp/src/aai/impl/a100/link_prediction/jaccard_f32_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/jaccard_f64,a100,link_prediction,jaccard_f64.cu,cpp/src/aai/impl/a100/link_prediction/jaccard_f64.cu,jaccard_f64,base,170,5479,81cfafd125fd0aa50b98df10058a8e016dc8a5cf63f8d12a90e94d079afee2fb,True,cpp/src/aai/impl/a100/link_prediction/jaccard_f64.cu.flags,--use_fast_math,False,False,False,False,False,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/jaccard_f64_seg,a100,link_prediction,jaccard_f64_seg.cu,cpp/src/aai/impl/a100/link_prediction/jaccard_f64_seg.cu,jaccard_f64,seg,237,7511,792d5aa3b18fd372fecab5834a3a2ec30ee4e525bf4cdf54080a1e9d9e783796,True,cpp/src/aai/impl/a100/link_prediction/jaccard_f64_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/jaccard_seg,a100,link_prediction,jaccard_seg.cu,cpp/src/aai/impl/a100/link_prediction/jaccard_seg.cu,jaccard,seg,301,8855,8ae2eaa16a5b0cf40bb3caf7491526433f56761f33fdc427915165c2d4448f02,True,cpp/src/aai/impl/a100/link_prediction/jaccard_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/overlap,a100,link_prediction,overlap.cu,cpp/src/aai/impl/a100/link_prediction/overlap.cu,overlap,base,303,8141,2cc8356982cd08315a45de2d1f726e4acc362bb7a6cc45dec31fd30681fb13c7,True,cpp/src/aai/impl/a100/link_prediction/overlap.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/overlap_all_pairs,a100,link_prediction,overlap_all_pairs.cu,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs.cu,overlap_all_pairs,base,420,13949,6dc5ee8218db02e2d89c099bed6edbe3acfee64607f2179b3defff518d600925,True,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;thrust/device_ptr.h;thrust/sort.h;thrust/unique.h;thrust/remove.h;thrust/sequence.h;thrust/gather.h;thrust/execution_policy.h;cub/cub.cuh;cstdint
a100/link_prediction/overlap_all_pairs_f32,a100,link_prediction,overlap_all_pairs_f32.cu,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs_f32.cu,overlap_all_pairs_f32,base,617,22881,e354a0e4fd1b8b1c32e48b5b35cac6057510ae9e8a4edcccad9877c66078129a,True,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs_f32.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;cstdint
a100/link_prediction/overlap_all_pairs_f32_seg,a100,link_prediction,overlap_all_pairs_f32_seg.cu,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs_f32_seg.cu,overlap_all_pairs_f32,seg,449,15143,28b8c3500d7b00533174658ff4dc870889596d1c63bb190cafd3e8400660e48c,True,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs_f32_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cub/cub.cuh;thrust/sort.h;thrust/device_ptr.h;thrust/execution_policy.h;thrust/sequence.h;cfloat;algorithm;vector
a100/link_prediction/overlap_all_pairs_f64,a100,link_prediction,overlap_all_pairs_f64.cu,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs_f64.cu,overlap_all_pairs_f64,base,507,17107,892cacabd8046fd81a24a2b6c480746ecafaae30f19160c76445b6e696b43a79,False,,,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/block/block_reduce.cuh;thrust/device_ptr.h;thrust/execution_policy.h;thrust/for_each.h;thrust/functional.h;thrust/iterator/counting_iterator.h;thrust/iterator/zip_iterator.h;thrust/remove.h;thrust/scan.h;thrust/sort.h;thrust/tuple.h;thrust/unique.h;cfloat;cstdint;optional
a100/link_prediction/overlap_all_pairs_f64_seg,a100,link_prediction,overlap_all_pairs_f64_seg.cu,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs_f64_seg.cu,overlap_all_pairs_f64,seg,470,14693,d16f6850f71447956523c3930fe0d45e6348b93545edd37c9e2e990dca8e44b0,True,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs_f64_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cub/cub.cuh;optional
a100/link_prediction/overlap_all_pairs_seg,a100,link_prediction,overlap_all_pairs_seg.cu,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs_seg.cu,overlap_all_pairs,seg,655,25946,408ed01ef228d236d02e82afede240bb4cac04e7480fe059d1d6b2232b419060,True,cpp/src/aai/impl/a100/link_prediction/overlap_all_pairs_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;cstdint;optional
a100/link_prediction/overlap_f32,a100,link_prediction,overlap_f32.cu,cpp/src/aai/impl/a100/link_prediction/overlap_f32.cu,overlap_f32,base,192,5379,bea0e741351c9c0ef8edd9c6b8ecd68714b52f0ad9faf4e4a07eec408a64d9b8,True,cpp/src/aai/impl/a100/link_prediction/overlap_f32.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/overlap_f32_seg,a100,link_prediction,overlap_f32_seg.cu,cpp/src/aai/impl/a100/link_prediction/overlap_f32_seg.cu,overlap_f32,seg,210,5874,7e50773bc898725de384e68d995fb4757d994b2213ec4c6412b23304edc12982,True,cpp/src/aai/impl/a100/link_prediction/overlap_f32_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/overlap_f64,a100,link_prediction,overlap_f64.cu,cpp/src/aai/impl/a100/link_prediction/overlap_f64.cu,overlap_f64,base,237,6977,972679ade057ed783e114125c0fa889a6416d38cb97cd211ed0c2f0f58179e9c,False,,,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/overlap_f64_seg,a100,link_prediction,overlap_f64_seg.cu,cpp/src/aai/impl/a100/link_prediction/overlap_f64_seg.cu,overlap_f64,seg,204,6039,18a332cb881f6a2e54ed92f8d324a9ca0cfb84dcd76b897fb5091f49d2a477ee,True,cpp/src/aai/impl/a100/link_prediction/overlap_f64_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cstddef
a100/link_prediction/overlap_seg,a100,link_prediction,overlap_seg.cu,cpp/src/aai/impl/a100/link_prediction/overlap_seg.cu,overlap,seg,339,9310,7dad7015afcb14ce9e14b8328507a0ee062b7e59b165ae46952ba92d8e9105c6,True,cpp/src/aai/impl/a100/link_prediction/overlap_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/sorensen,a100,link_prediction,sorensen.cu,cpp/src/aai/impl/a100/link_prediction/sorensen.cu,sorensen,base,228,6198,3f37097e47207a87ec1de5f111724d6acc07db9810f42c2d7ce7cc8c538dd71f,True,cpp/src/aai/impl/a100/link_prediction/sorensen.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint
a100/link_prediction/sorensen_all_pairs,a100,link_prediction,sorensen_all_pairs.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs.cu,sorensen_all_pairs,base,645,25093,132c2f2bff5a48b463909b95da6bb8f08b8f84033010413effc79cbc0528a35a,True,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;cstdint;climits;algorithm;optional
a100/link_prediction/sorensen_all_pairs_f32,a100,link_prediction,sorensen_all_pairs_f32.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_f32.cu,sorensen_all_pairs_f32,base,453,13784,c1ca36ff76e46509a96ccc846d87095f6e668b13a081dfd09516ebd5495a6fa5,True,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_f32.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;thrust/sort.h;thrust/execution_policy.h;thrust/device_ptr.h;thrust/iterator/zip_iterator.h;thrust/tuple.h;thrust/functional.h;thrust/transform.h;thrust/unique.h;cstdint;climits;algorithm
a100/link_prediction/sorensen_all_pairs_f32_seg,a100,link_prediction,sorensen_all_pairs_f32_seg.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_f32_seg.cu,sorensen_all_pairs_f32,seg,589,18161,f7218ebc03730fcdea6a264a6c1313c0d7c409e6e365424c4dd1ff41c26e19b7,True,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_f32_seg.cu.flags,--use_fast_math --maxrregcount=64,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;thrust/scan.h;thrust/device_ptr.h;thrust/execution_policy.h;cstdint;algorithm;optional
a100/link_prediction/sorensen_all_pairs_f64,a100,link_prediction,sorensen_all_pairs_f64.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_f64.cu,sorensen_all_pairs_f64,base,442,13422,a086b3eafb9745018abefcf622c9261593164660c6688a1365442d55058e6109,True,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_f64.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;thrust/sort.h;thrust/device_ptr.h;thrust/execution_policy.h;thrust/functional.h;thrust/gather.h;cstdint;climits;algorithm;optional;vector
a100/link_prediction/sorensen_all_pairs_f64_seg,a100,link_prediction,sorensen_all_pairs_f64_seg.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_f64_seg.cu,sorensen_all_pairs_f64,seg,648,20991,b5e609472ecc27d531659beed15808bc08bb0eb8d0e354b618728a26c6819ebf,True,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_f64_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;cstdint;optional
a100/link_prediction/sorensen_all_pairs_seg,a100,link_prediction,sorensen_all_pairs_seg.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_seg.cu,sorensen_all_pairs,seg,476,15776,c889157e24b843cd98e9fe61208931230ee318283ec7ac40dec9fc9d30732eec,True,cpp/src/aai/impl/a100/link_prediction/sorensen_all_pairs_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;cstdint;climits;algorithm
a100/link_prediction/sorensen_f32,a100,link_prediction,sorensen_f32.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_f32.cu,sorensen_f32,base,185,5661,eddb0e21269b2340384d0ed93fca9e941dd5a3ad77287e5525e1811cebe30d61,True,cpp/src/aai/impl/a100/link_prediction/sorensen_f32.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;climits
a100/link_prediction/sorensen_f32_seg,a100,link_prediction,sorensen_f32_seg.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_f32_seg.cu,sorensen_f32,seg,221,7463,e8e26d4678e9fb703547c9f58ddf96a65b36fbc653fdc0bce3b5a33d203feb81,True,cpp/src/aai/impl/a100/link_prediction/sorensen_f32_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;climits
a100/link_prediction/sorensen_f64,a100,link_prediction,sorensen_f64.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_f64.cu,sorensen_f64,base,164,4723,e8a8fc05c72fbf872ec5668ffb96ed51654ff6d7bd5f1d99733684fb99537463,True,cpp/src/aai/impl/a100/link_prediction/sorensen_f64.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cstddef
a100/link_prediction/sorensen_f64_seg,a100,link_prediction,sorensen_f64_seg.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_f64_seg.cu,sorensen_f64,seg,170,4758,ef8f9cc9d467367668909824f5728b2f8f635c4573b232e31d5f753e11f7e6d0,True,cpp/src/aai/impl/a100/link_prediction/sorensen_f64_seg.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;climits
a100/link_prediction/sorensen_seg,a100,link_prediction,sorensen_seg.cu,cpp/src/aai/impl/a100/link_prediction/sorensen_seg.cu,sorensen,seg,266,7290,f1a154256a9b4903864da26ca8e9d64e87f4e3a75b172f528619695eb344f413,True,cpp/src/aai/impl/a100/link_prediction/sorensen_seg.cu.flags,--use_fast_math,False,False,False,False,False,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;climits
a100/traversal/bfs,a100,traversal,bfs.cu,cpp/src/aai/impl/a100/traversal/bfs.cu,bfs,base,459,17198,11f325de9b97998bcbc2fb565bf9a83cbb6f00427bb175c442b40b510689ecc5,True,cpp/src/aai/impl/a100/traversal/bfs.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;limits
a100/traversal/bfs_direction_optimizing,a100,traversal,bfs_direction_optimizing.cu,cpp/src/aai/impl/a100/traversal/bfs_direction_optimizing.cu,bfs_direction_optimizing,base,483,16530,be1e563f61599c4830153bdc15c3cced3ec07f67659c60dbbbdaa1d1e1af888a,True,cpp/src/aai/impl/a100/traversal/bfs_direction_optimizing.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;climits;cub/cub.cuh
a100/traversal/bfs_direction_optimizing_mask,a100,traversal,bfs_direction_optimizing_mask.cu,cpp/src/aai/impl/a100/traversal/bfs_direction_optimizing_mask.cu,bfs_direction_optimizing,mask,417,15231,511ae6239c120f10cb0f84446dbf501a9c300edcddf98d8b12bcb81740d6d358,True,cpp/src/aai/impl/a100/traversal/bfs_direction_optimizing_mask.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;climits
a100/traversal/bfs_direction_optimizing_seg,a100,traversal,bfs_direction_optimizing_seg.cu,cpp/src/aai/impl/a100/traversal/bfs_direction_optimizing_seg.cu,bfs_direction_optimizing,seg,373,13069,3fe44fc57babffbd0c2e1be3c50100b44543ee774be1edd5c94d39afa46d8072,True,cpp/src/aai/impl/a100/traversal/bfs_direction_optimizing_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;algorithm;limits
a100/traversal/bfs_direction_optimizing_seg_mask,a100,traversal,bfs_direction_optimizing_seg_mask.cu,cpp/src/aai/impl/a100/traversal/bfs_direction_optimizing_seg_mask.cu,bfs_direction_optimizing,seg_mask,413,13150,c59152ee5b0a77c6f32464d22bbf118f425a2e8aab1788190d2f3cb971ca3409,True,cpp/src/aai/impl/a100/traversal/bfs_direction_optimizing_seg_mask.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;limits;algorithm
a100/traversal/bfs_mask,a100,traversal,bfs_mask.cu,cpp/src/aai/impl/a100/traversal/bfs_mask.cu,bfs,mask,460,15040,1ced81756c349e2af3067775e0a03de6ba0488e139fd1474fdbd00bf99c5a84c,True,cpp/src/aai/impl/a100/traversal/bfs_mask.cu.flags,--use_fast_math --rdc=true,True,True,True,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cooperative_groups.h;cstdint
a100/traversal/bfs_seg,a100,traversal,bfs_seg.cu,cpp/src/aai/impl/a100/traversal/bfs_seg.cu,bfs,seg,199,5648,85df7ed06b2fed851672a4cea5a7f04fac31128a00a430e6f1fc046f74036585,True,cpp/src/aai/impl/a100/traversal/bfs_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;limits
a100/traversal/bfs_seg_mask,a100,traversal,bfs_seg_mask.cu,cpp/src/aai/impl/a100/traversal/bfs_seg_mask.cu,bfs,seg_mask,469,15670,42d241fc156c78b722ebcbaa35cf376a297866bf35a39e3c035ef8358c0beacf,True,cpp/src/aai/impl/a100/traversal/bfs_seg_mask.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;climits;algorithm
a100/traversal/k_hop_nbrs,a100,traversal,k_hop_nbrs.cu,cpp/src/aai/impl/a100/traversal/k_hop_nbrs.cu,k_hop_nbrs,base,359,10659,f1e4bfff609fb4f0805400a55c273c0b3a651186cf250c01d5d8a8b8c0b963c5,True,cpp/src/aai/impl/a100/traversal/k_hop_nbrs.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;cstdint;cstddef
a100/traversal/k_hop_nbrs_mask,a100,traversal,k_hop_nbrs_mask.cu,cpp/src/aai/impl/a100/traversal/k_hop_nbrs_mask.cu,k_hop_nbrs,mask,354,12258,5e15e967c7ac73c202f8e17a633be45d3a0d80c68022e3ab1796ec951c3e3d6c,True,cpp/src/aai/impl/a100/traversal/k_hop_nbrs_mask.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;algorithm;vector
a100/traversal/k_hop_nbrs_seg,a100,traversal,k_hop_nbrs_seg.cu,cpp/src/aai/impl/a100/traversal/k_hop_nbrs_seg.cu,k_hop_nbrs,seg,851,29991,10d091f8483e5dfa825a5093c6c6b3a95f3337ed4d4f52268ed49bfbc2ef80b0,True,cpp/src/aai/impl/a100/traversal/k_hop_nbrs_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;cstdint
a100/traversal/k_hop_nbrs_seg_mask,a100,traversal,k_hop_nbrs_seg_mask.cu,cpp/src/aai/impl/a100/traversal/k_hop_nbrs_seg_mask.cu,k_hop_nbrs,seg_mask,519,17902,003b9e58533cb51835c2481c5aad8c5c8c6cdb80149017949a7d4312186f5c99,True,cpp/src/aai/impl/a100/traversal/k_hop_nbrs_seg_mask.cu.flags,--use_fast_math,False,False,False,False,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cub/cub.cuh;cstdint;cstddef;algorithm
a100/traversal/sssp_f32,a100,traversal,sssp_f32.cu,cpp/src/aai/impl/a100/traversal/sssp_f32.cu,sssp_f32,base,306,9825,33abda7cb122fec13bffbd7d3e1e258bf1a711b04f46eece86c91c95b096cb3a,True,cpp/src/aai/impl/a100/traversal/sssp_f32.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cmath;limits;float.h
a100/traversal/sssp_f32_mask,a100,traversal,sssp_f32_mask.cu,cpp/src/aai/impl/a100/traversal/sssp_f32_mask.cu,sssp_f32,mask,368,12790,f07d276435d2c32cda0b3a30ed9fcac6e4151a60c113881b1c1e13c982916f40,True,cpp/src/aai/impl/a100/traversal/sssp_f32_mask.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;math_constants.h;cstdint;cmath;cstring;algorithm;limits
a100/traversal/sssp_f32_seg,a100,traversal,sssp_f32_seg.cu,cpp/src/aai/impl/a100/traversal/sssp_f32_seg.cu,sssp_f32,seg,289,9138,90d6fd23ccfa2df9b55d122dd4acc620fe1b3acc37286ae5d11ff4259c944a82,True,cpp/src/aai/impl/a100/traversal/sssp_f32_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cfloat;cmath
a100/traversal/sssp_f32_seg_mask,a100,traversal,sssp_f32_seg_mask.cu,cpp/src/aai/impl/a100/traversal/sssp_f32_seg_mask.cu,sssp_f32,seg_mask,318,10597,a8a48c6c54bfad004aac5148efbf2e3f2d85d975787311dae5f0c8c5c88a7187,True,cpp/src/aai/impl/a100/traversal/sssp_f32_seg_mask.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;algorithm
a100/traversal/sssp_f64,a100,traversal,sssp_f64.cu,cpp/src/aai/impl/a100/traversal/sssp_f64.cu,sssp_f64,base,326,10896,ac5de0e21b73eb778c2e14f12a7b22ad0512910a1e4bb6b850c57b494a747cd6,False,,,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cfloat;cstdint
a100/traversal/sssp_f64_mask,a100,traversal,sssp_f64_mask.cu,cpp/src/aai/impl/a100/traversal/sssp_f64_mask.cu,sssp_f64,mask,331,9418,d6f200302a95bc0670dbefd21f21517ae5c380cc029bbac669934376f17cc947,False,,,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cfloat
a100/traversal/sssp_f64_seg,a100,traversal,sssp_f64_seg.cu,cpp/src/aai/impl/a100/traversal/sssp_f64_seg.cu,sssp_f64,seg,381,12983,0cc13ba5464598b0886c7a909b165b4f96842b45b41f87b0869c753db4eac032,True,cpp/src/aai/impl/a100/traversal/sssp_f64_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cfloat
a100/traversal/sssp_f64_seg_mask,a100,traversal,sssp_f64_seg_mask.cu,cpp/src/aai/impl/a100/traversal/sssp_f64_seg_mask.cu,sssp_f64,seg_mask,330,10597,fb29f44f0aa3421a6c8bbc1b5ef2c6afc3ada29ed127889459fd6b1d8912e3e6,False,,,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;float.h
a100/tree/mst_f32,a100,tree,mst_f32.cu,cpp/src/aai/impl/a100/tree/mst_f32.cu,mst_f32,base,302,10285,568d8c4cab60f7e9e92b96c5e5135fced90f0a28a40cb64bd648aa2b21a21c86,True,cpp/src/aai/impl/a100/tree/mst_f32.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cstddef
a100/tree/mst_f32_seg,a100,tree,mst_f32_seg.cu,cpp/src/aai/impl/a100/tree/mst_f32_seg.cu,mst_f32,seg,399,12849,df9ce430c68fb198b769e20bb3e6d226737d0775653aa4ab16a33cf30139d4c0,True,cpp/src/aai/impl/a100/tree/mst_f32_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cstddef
a100/tree/mst_f64,a100,tree,mst_f64.cu,cpp/src/aai/impl/a100/tree/mst_f64.cu,mst_f64,base,385,12791,f986963628da114c61a43e5bfea1976abfbbed8bd8693df158bc1129f0673400,True,cpp/src/aai/impl/a100/tree/mst_f64.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;climits;cstddef;math_constants.h
a100/tree/mst_f64_seg,a100,tree,mst_f64_seg.cu,cpp/src/aai/impl/a100/tree/mst_f64_seg.cu,mst_f64,seg,376,12615,77a0cbd6173c8222b387b03e52fbc3c50235f8760f74d1890f19b67993a3bd1d,True,cpp/src/aai/impl/a100/tree/mst_f64_seg.cu.flags,--use_fast_math,False,False,False,True,True,True,False,cugraph/aai/algorithms.hpp;cuda_runtime.h;cstdint;cstddef
